Year,Month,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,5,0.0,0.0,27.0,0.0,0.0
2008,5,52.0,0.0,23.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,78.0
2008,3,44.0,0.0,0.0,0.0,29.0
2008,10,0.0,0.0,25.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,21.0
2008,2,10.0,0.0,44.0,0.0,0.0
2008,3,0.0,0.0,15.0,0.0,71.0
2008,2,0.0,0.0,16.0,0.0,100.0
2008,9,19.0,0.0,0.0,0.0,0.0
2008,5,0.0,0.0,15.0,0.0,0.0
2008,2,0.0,0.0,40.0,0.0,0.0
2008,4,0.0,0.0,11.0,0.0,76.0
2008,2,2.0,0.0,15.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,30.0
2008,4,40.0,0.0,0.0,0.0,5.0
2008,1,0.0,0.0,23.0,0.0,0.0
2008,4,0.0,0.0,27.0,0.0,0.0
2008,12,0.0,0.0,28.0,0.0,33.0
2008,3,20.0,0.0,0.0,0.0,0.0
2008,8,9.0,0.0,6.0,0.0,0.0
2008,1,126.0,0.0,0.0,0.0,0.0
2008,8,34.0,0.0,0.0,0.0,0.0
2008,5,0.0,0.0,17.0,0.0,0.0
2008,10,0.0,0.0,32.0,0.0,0.0
2008,11,33.0,0.0,8.0,0.0,0.0
2008,10,0.0,0.0,34.0,0.0,0.0
2008,6,0.0,0.0,21.0,0.0,109.0
2008,4,0.0,0.0,22.0,0.0,0.0
2008,10,98.0,0.0,0.0,0.0,0.0
2008,4,16.0,0.0,11.0,0.0,0.0
2008,6,0.0,0.0,34.0,0.0,57.0
2008,2,0.0,0.0,0.0,0.0,15.0
2008,6,1.0,0.0,7.0,0.0,7.0
2008,12,96.0,0.0,0.0,0.0,15.0
2008,5,0.0,0.0,45.0,0.0,184.0
2008,8,50.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,26.0,0.0,0.0
2008,3,0.0,0.0,2.0,0.0,16.0
2008,3,0.0,0.0,0.0,0.0,22.0
2008,2,0.0,0.0,35.0,0.0,0.0
2008,9,0.0,0.0,17.0,0.0,0.0
2008,1,0.0,0.0,1.0,0.0,51.0
2008,2,39.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,100.0,0.0,0.0
2008,2,3.0,0.0,0.0,0.0,45.0
2008,6,0.0,9.0,0.0,0.0,132.0
2008,6,0.0,40.0,8.0,0.0,0.0
2008,1,55.0,0.0,9.0,0.0,0.0
2008,12,0.0,0.0,0.0,0.0,114.0
2008,9,0.0,0.0,12.0,0.0,13.0
2008,12,0.0,0.0,49.0,0.0,0.0
2008,1,0.0,0.0,16.0,0.0,0.0
2008,3,3.0,0.0,0.0,0.0,64.0
2008,12,2.0,0.0,0.0,0.0,119.0
2008,5,0.0,0.0,0.0,0.0,35.0
2008,1,0.0,0.0,36.0,0.0,0.0
2008,1,8.0,0.0,15.0,0.0,0.0
2008,2,0.0,0.0,29.0,0.0,0.0
2008,11,0.0,0.0,47.0,0.0,0.0
2008,8,5.0,0.0,0.0,0.0,13.0
2008,10,0.0,0.0,49.0,0.0,0.0
2008,5,49.0,0.0,0.0,0.0,0.0
2008,8,35.0,0.0,0.0,0.0,0.0
2008,1,0.0,0.0,17.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,15.0
2008,7,77.0,0.0,0.0,0.0,0.0
2008,9,0.0,0.0,0.0,0.0,16.0
2008,2,143.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,25.0
2008,1,43.0,0.0,0.0,0.0,0.0
2008,3,8.0,0.0,8.0,0.0,0.0
2008,8,0.0,0.0,18.0,0.0,0.0
2008,12,40.0,0.0,2.0,0.0,0.0
2008,3,0.0,0.0,34.0,0.0,0.0
2008,8,0.0,0.0,37.0,0.0,1.0
2008,11,0.0,0.0,0.0,0.0,51.0
2008,1,11.0,0.0,17.0,0.0,0.0
2008,11,6.0,0.0,9.0,0.0,0.0
2008,7,0.0,0.0,169.0,0.0,0.0
2008,1,0.0,0.0,17.0,0.0,0.0
2008,7,0.0,0.0,18.0,0.0,0.0
2008,12,0.0,0.0,38.0,0.0,0.0
2008,11,14.0,0.0,7.0,0.0,7.0
2008,7,0.0,0.0,74.0,0.0,0.0
2008,7,19.0,0.0,0.0,0.0,7.0
2008,9,58.0,0.0,0.0,0.0,0.0
2008,10,0.0,1.0,8.0,0.0,43.0
2008,10,14.0,0.0,2.0,0.0,0.0
2008,8,169.0,0.0,7.0,0.0,0.0
2008,6,0.0,0.0,17.0,0.0,0.0
2008,8,29.0,0.0,31.0,0.0,0.0
2008,5,0.0,0.0,23.0,0.0,29.0
2008,3,0.0,0.0,16.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0,21.0
2008,4,77.0,0.0,0.0,0.0,58.0
2008,6,0.0,0.0,5.0,0.0,86.0
2008,1,0.0,0.0,23.0,0.0,0.0
2008,12,4.0,0.0,0.0,0.0,12.0
2008,5,21.0,0.0,17.0,0.0,0.0
2008,9,0.0,0.0,26.0,0.0,125.0
2008,5,0.0,0.0,17.0,0.0,0.0
2008,1,0.0,0.0,90.0,0.0,0.0
2008,6,87.0,0.0,7.0,0.0,0.0
2008,11,0.0,32.0,0.0,0.0,0.0
2008,8,19.0,0.0,0.0,0.0,0.0
2008,7,21.0,0.0,2.0,0.0,0.0
2008,1,0.0,0.0,17.0,0.0,0.0
2008,8,11.0,0.0,0.0,0.0,25.0
2008,2,19.0,0.0,0.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0,51.0
2008,11,0.0,0.0,18.0,0.0,0.0
2008,12,7.0,0.0,8.0,0.0,0.0
2008,6,58.0,0.0,0.0,0.0,0.0
2008,2,9.0,0.0,53.0,0.0,0.0
2008,8,0.0,0.0,25.0,0.0,0.0
2008,6,0.0,0.0,48.0,0.0,0.0
2008,7,0.0,0.0,7.0,0.0,31.0
2008,6,0.0,0.0,44.0,0.0,0.0
2008,3,0.0,0.0,39.0,0.0,0.0
2008,12,12.0,0.0,37.0,0.0,25.0
2008,4,0.0,0.0,50.0,0.0,7.0
2008,7,115.0,0.0,0.0,0.0,0.0
2008,2,35.0,0.0,0.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,23.0
2008,3,26.0,0.0,0.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,45.0
2008,6,0.0,0.0,0.0,0.0,41.0
2008,11,0.0,0.0,73.0,0.0,0.0
2008,11,0.0,0.0,15.0,0.0,40.0
2008,12,0.0,78.0,14.0,0.0,0.0
2008,9,35.0,0.0,0.0,0.0,0.0
2008,12,3.0,0.0,27.0,0.0,3.0
2008,7,0.0,0.0,0.0,0.0,19.0
2008,8,31.0,0.0,0.0,0.0,37.0
2008,2,80.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,0.0,0.0,40.0
2008,6,6.0,0.0,36.0,0.0,0.0
2008,3,0.0,60.0,26.0,0.0,0.0
2008,2,53.0,0.0,16.0,0.0,12.0
2008,12,7.0,0.0,0.0,0.0,105.0
2008,1,20.0,0.0,25.0,0.0,24.0
2008,7,22.0,0.0,0.0,0.0,0.0
2008,3,96.0,0.0,11.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,60.0
2008,9,0.0,0.0,22.0,0.0,0.0
2008,9,0.0,0.0,156.0,0.0,0.0
2008,6,21.0,0.0,0.0,0.0,0.0
2008,12,0.0,0.0,18.0,0.0,0.0
2008,6,113.0,0.0,3.0,0.0,0.0
2008,11,0.0,5.0,0.0,0.0,75.0
2008,12,0.0,0.0,0.0,0.0,62.0
2008,2,16.0,0.0,14.0,0.0,0.0
2008,1,1.0,0.0,0.0,0.0,28.0
2008,11,10.0,0.0,0.0,0.0,6.0
2008,7,0.0,0.0,1.0,0.0,16.0
2008,11,0.0,0.0,27.0,0.0,0.0
2008,5,3.0,0.0,8.0,0.0,12.0
2008,6,1.0,0.0,0.0,0.0,39.0
2008,12,0.0,0.0,48.0,0.0,0.0
2008,5,0.0,0.0,26.0,0.0,0.0
2008,2,15.0,0.0,0.0,0.0,0.0
2008,2,51.0,0.0,16.0,0.0,0.0
2008,6,0.0,0.0,23.0,0.0,0.0
2008,12,0.0,0.0,1.0,0.0,58.0
2008,3,0.0,0.0,15.0,0.0,0.0
2008,7,8.0,0.0,0.0,0.0,25.0
2008,12,0.0,0.0,18.0,0.0,0.0
2008,2,0.0,9.0,3.0,0.0,142.0
2008,1,0.0,0.0,0.0,0.0,84.0
2008,5,0.0,33.0,8.0,0.0,0.0
2008,8,15.0,0.0,0.0,0.0,19.0
2008,12,0.0,0.0,0.0,0.0,17.0
2008,2,7.0,0.0,14.0,0.0,0.0
2008,5,33.0,0.0,40.0,0.0,0.0
2008,10,39.0,0.0,0.0,0.0,0.0
2008,6,25.0,0.0,0.0,0.0,0.0
2008,10,0.0,0.0,0.0,0.0,63.0
2008,4,0.0,0.0,0.0,0.0,58.0
2008,3,43.0,0.0,0.0,0.0,0.0
2008,6,9.0,0.0,2.0,0.0,176.0
2008,6,0.0,0.0,54.0,0.0,4.0
2008,6,0.0,0.0,39.0,0.0,0.0
2008,8,87.0,0.0,0.0,0.0,0.0
2008,6,0.0,0.0,8.0,0.0,23.0
2008,6,2.0,0.0,0.0,0.0,42.0
2008,6,0.0,0.0,91.0,0.0,0.0
2008,7,5.0,0.0,0.0,0.0,22.0
2008,11,0.0,54.0,8.0,0.0,25.0
2008,8,148.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,21.0,0.0,0.0
2008,8,13.0,0.0,27.0,0.0,0.0
2008,4,1.0,0.0,0.0,0.0,36.0
2008,2,7.0,0.0,9.0,0.0,19.0
2008,1,0.0,0.0,26.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,84.0
2008,10,0.0,3.0,0.0,0.0,19.0
2008,1,0.0,0.0,18.0,0.0,9.0
2008,6,72.0,0.0,46.0,0.0,0.0
2008,12,0.0,0.0,18.0,0.0,0.0
2008,3,16.0,0.0,19.0,0.0,16.0
2008,5,19.0,0.0,14.0,0.0,0.0
2008,5,0.0,0.0,112.0,0.0,0.0
2008,12,21.0,0.0,57.0,0.0,0.0
2008,6,20.0,0.0,0.0,0.0,0.0
2008,1,10.0,0.0,9.0,0.0,0.0
2008,5,15.0,0.0,24.0,0.0,0.0
2008,6,0.0,0.0,9.0,0.0,74.0
2008,6,0.0,0.0,41.0,0.0,0.0
2008,3,11.0,0.0,0.0,0.0,6.0
2008,2,0.0,0.0,17.0,0.0,56.0
2008,8,0.0,0.0,20.0,0.0,64.0
2008,11,9.0,0.0,26.0,0.0,7.0
2008,4,0.0,0.0,40.0,0.0,0.0
2008,3,0.0,0.0,0.0,30.0,0.0
2008,12,29.0,0.0,0.0,0.0,0.0
2008,7,51.0,0.0,0.0,0.0,0.0
2008,12,0.0,0.0,19.0,0.0,0.0
2008,10,0.0,0.0,16.0,0.0,0.0
2008,4,81.0,0.0,0.0,0.0,0.0
2008,5,0.0,0.0,17.0,0.0,0.0
2008,8,0.0,0.0,84.0,0.0,0.0
2008,4,43.0,0.0,8.0,0.0,0.0
2008,4,0.0,0.0,0.0,0.0,19.0
2008,12,0.0,0.0,27.0,0.0,0.0
2008,4,6.0,0.0,0.0,0.0,37.0
2008,3,19.0,0.0,2.0,0.0,0.0
2008,8,10.0,0.0,34.0,0.0,0.0
2008,12,6.0,0.0,0.0,0.0,114.0
2008,2,1.0,0.0,0.0,0.0,19.0
2008,7,88.0,0.0,1.0,0.0,0.0
2008,8,56.0,0.0,0.0,0.0,0.0
2008,5,0.0,0.0,0.0,0.0,15.0
2008,1,0.0,0.0,0.0,0.0,15.0
2008,5,0.0,0.0,10.0,0.0,16.0
2008,6,0.0,0.0,5.0,0.0,15.0
2008,7,0.0,0.0,13.0,0.0,40.0
2008,7,19.0,0.0,27.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,18.0
2008,12,77.0,0.0,4.0,0.0,3.0
2008,8,0.0,0.0,0.0,0.0,33.0
2008,5,0.0,0.0,25.0,0.0,0.0
2008,10,0.0,0.0,118.0,0.0,17.0
2008,6,40.0,0.0,17.0,0.0,0.0
2008,1,23.0,0.0,5.0,0.0,23.0
2008,6,49.0,0.0,33.0,0.0,108.0
2008,6,15.0,0.0,0.0,0.0,34.0
2008,6,8.0,0.0,18.0,0.0,31.0
2008,3,0.0,0.0,0.0,0.0,36.0
2008,4,12.0,0.0,4.0,0.0,0.0
2008,11,0.0,0.0,15.0,0.0,0.0
2008,6,0.0,0.0,0.0,0.0,51.0
2008,3,22.0,0.0,0.0,0.0,0.0
2008,6,14.0,0.0,2.0,0.0,9.0
2008,4,0.0,0.0,0.0,0.0,21.0
2008,6,8.0,0.0,13.0,0.0,0.0
2008,8,0.0,0.0,26.0,0.0,0.0
2008,6,0.0,0.0,25.0,0.0,0.0
2008,4,10.0,0.0,0.0,0.0,6.0
2008,8,20.0,0.0,2.0,0.0,0.0
2008,9,0.0,0.0,8.0,0.0,22.0
2008,11,0.0,0.0,0.0,0.0,72.0
2008,10,0.0,0.0,0.0,0.0,15.0
2008,10,9.0,0.0,0.0,0.0,7.0
2008,4,0.0,0.0,18.0,0.0,0.0
2008,8,55.0,0.0,0.0,0.0,0.0
2008,9,41.0,0.0,0.0,0.0,0.0
2008,8,16.0,0.0,12.0,0.0,0.0
2008,6,0.0,0.0,40.0,0.0,0.0
2008,4,0.0,0.0,4.0,0.0,31.0
2008,2,0.0,0.0,45.0,0.0,0.0
2008,11,0.0,0.0,15.0,0.0,0.0
2008,6,0.0,61.0,0.0,0.0,0.0
2008,2,0.0,0.0,13.0,0.0,14.0
2008,8,0.0,0.0,0.0,0.0,89.0
2008,2,8.0,0.0,0.0,0.0,21.0
2008,11,0.0,0.0,16.0,0.0,0.0
2008,10,74.0,0.0,46.0,0.0,0.0
2008,4,28.0,0.0,0.0,0.0,0.0
2008,8,69.0,0.0,0.0,0.0,0.0
2008,2,42.0,0.0,0.0,0.0,0.0
2008,12,4.0,0.0,0.0,0.0,11.0
2008,12,0.0,0.0,18.0,0.0,0.0
2008,2,0.0,0.0,7.0,0.0,22.0
2008,11,0.0,0.0,0.0,0.0,19.0
2008,2,10.0,0.0,6.0,0.0,0.0
2008,3,0.0,99.0,0.0,0.0,0.0
2008,12,0.0,0.0,0.0,0.0,20.0
2008,2,126.0,0.0,17.0,0.0,0.0
2008,3,0.0,0.0,1.0,0.0,46.0
2008,10,0.0,0.0,32.0,0.0,0.0
2008,9,23.0,0.0,0.0,0.0,0.0
2008,2,623.0,0.0,16.0,0.0,336.0
2008,4,0.0,0.0,70.0,0.0,0.0
2008,6,0.0,0.0,17.0,0.0,0.0
2008,3,0.0,0.0,57.0,0.0,0.0
2008,4,0.0,0.0,100.0,0.0,0.0
2008,6,3.0,0.0,0.0,0.0,28.0
2008,3,0.0,0.0,4.0,0.0,17.0
2008,12,39.0,0.0,1.0,0.0,0.0
2008,12,50.0,0.0,0.0,0.0,0.0
2008,1,1.0,0.0,0.0,0.0,14.0
2008,10,0.0,0.0,35.0,0.0,0.0
2008,12,0.0,78.0,15.0,0.0,0.0
2008,1,35.0,0.0,13.0,0.0,0.0
2008,12,25.0,0.0,11.0,0.0,0.0
2008,3,0.0,73.0,0.0,0.0,7.0
2008,8,14.0,0.0,6.0,0.0,0.0
2008,10,23.0,0.0,7.0,0.0,0.0
2008,9,0.0,0.0,0.0,0.0,120.0
2008,6,2.0,0.0,0.0,0.0,21.0
2008,5,15.0,40.0,115.0,0.0,0.0
2008,1,78.0,0.0,21.0,0.0,8.0
2008,1,21.0,0.0,0.0,0.0,0.0
2008,10,0.0,0.0,30.0,0.0,0.0
2008,2,10.0,0.0,0.0,0.0,45.0
2008,12,0.0,0.0,33.0,0.0,1.0
2008,7,0.0,25.0,5.0,0.0,0.0
2008,9,0.0,0.0,19.0,0.0,0.0
2008,5,8.0,0.0,0.0,0.0,55.0
2008,10,0.0,0.0,16.0,0.0,0.0
2008,10,0.0,0.0,6.0,0.0,9.0
2008,11,0.0,0.0,27.0,0.0,0.0
2008,5,0.0,0.0,17.0,0.0,0.0
2008,12,0.0,11.0,23.0,0.0,0.0
2008,8,0.0,0.0,0.0,0.0,115.0
2008,4,0.0,0.0,0.0,0.0,53.0
2008,1,0.0,0.0,0.0,0.0,147.0
2008,9,0.0,50.0,9.0,0.0,0.0
2008,6,65.0,0.0,0.0,0.0,0.0
2008,9,14.0,0.0,2.0,0.0,0.0
2008,6,14.0,0.0,9.0,0.0,0.0
2008,9,157.0,0.0,18.0,0.0,0.0
2008,6,19.0,0.0,0.0,0.0,49.0
2008,2,13.0,0.0,0.0,0.0,4.0
2008,1,7.0,0.0,0.0,0.0,30.0
2008,2,0.0,0.0,16.0,0.0,0.0
2008,7,0.0,0.0,40.0,0.0,0.0
2008,6,17.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,0.0,0.0,20.0
2008,9,0.0,100.0,0.0,0.0,0.0
2008,10,0.0,0.0,0.0,0.0,19.0
2008,6,1.0,0.0,6.0,0.0,16.0
2008,2,9.0,0.0,0.0,0.0,37.0
2008,2,0.0,0.0,0.0,0.0,44.0
2008,4,2.0,0.0,0.0,0.0,15.0
2008,10,46.0,0.0,0.0,0.0,0.0
2008,7,0.0,0.0,41.0,0.0,0.0
2008,12,0.0,0.0,0.0,0.0,70.0
2008,3,0.0,0.0,0.0,0.0,33.0
2008,4,0.0,0.0,19.0,0.0,0.0
2008,5,0.0,0.0,81.0,0.0,0.0
2008,2,0.0,0.0,19.0,0.0,8.0
2008,12,3.0,0.0,0.0,0.0,13.0
2008,7,4.0,0.0,7.0,0.0,4.0
2008,8,0.0,0.0,63.0,0.0,0.0
2008,3,0.0,0.0,20.0,0.0,0.0
2008,5,0.0,0.0,0.0,0.0,32.0
2008,6,0.0,0.0,21.0,0.0,73.0
2008,6,20.0,0.0,0.0,0.0,127.0
2008,8,38.0,0.0,0.0,0.0,0.0
2008,3,0.0,0.0,31.0,0.0,0.0
2008,5,0.0,0.0,15.0,0.0,19.0
2008,12,36.0,0.0,2.0,0.0,0.0
2008,5,0.0,0.0,26.0,0.0,0.0
2008,1,6.0,0.0,18.0,0.0,14.0
2008,4,0.0,0.0,0.0,0.0,127.0
2008,7,0.0,0.0,13.0,0.0,251.0
2008,11,12.0,0.0,0.0,0.0,7.0
2008,12,0.0,0.0,91.0,0.0,0.0
2008,12,62.0,0.0,0.0,0.0,0.0
2008,12,0.0,0.0,21.0,0.0,0.0
2008,11,0.0,0.0,31.0,0.0,0.0
2008,6,0.0,0.0,5.0,0.0,21.0
2008,6,17.0,0.0,1.0,0.0,0.0
2008,7,0.0,0.0,37.0,0.0,28.0
2008,7,3.0,0.0,0.0,0.0,18.0
2008,2,52.0,0.0,0.0,0.0,0.0
2008,12,0.0,0.0,0.0,0.0,64.0
2008,11,31.0,0.0,10.0,0.0,0.0
2008,10,0.0,0.0,8.0,0.0,27.0
2008,2,0.0,0.0,14.0,8.0,0.0
2008,3,0.0,0.0,0.0,0.0,18.0
2008,3,0.0,0.0,18.0,0.0,0.0
2008,10,6.0,0.0,11.0,0.0,44.0
2008,3,22.0,0.0,10.0,0.0,20.0
2008,6,12.0,0.0,1.0,0.0,4.0
2008,5,0.0,0.0,165.0,0.0,0.0
2008,12,0.0,7.0,100.0,0.0,0.0
2008,1,0.0,0.0,18.0,0.0,9.0
2008,8,78.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,57.0,0.0,7.0
2008,8,15.0,0.0,0.0,0.0,89.0
2008,4,0.0,0.0,18.0,0.0,0.0
2008,2,34.0,0.0,0.0,0.0,25.0
2008,12,0.0,11.0,7.0,0.0,75.0
2008,5,0.0,0.0,8.0,0.0,30.0
2008,3,27.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,28.0,0.0,0.0
2008,3,0.0,0.0,22.0,0.0,0.0
2008,4,0.0,0.0,61.0,0.0,0.0
2008,12,0.0,0.0,15.0,0.0,0.0
2008,5,0.0,0.0,0.0,0.0,72.0
2008,4,0.0,0.0,0.0,0.0,21.0
2008,5,0.0,0.0,53.0,0.0,0.0
2008,8,0.0,0.0,2.0,0.0,36.0
2008,12,0.0,16.0,1.0,0.0,0.0
2008,4,0.0,0.0,18.0,0.0,0.0
2008,7,0.0,0.0,19.0,0.0,0.0
2008,6,7.0,0.0,0.0,0.0,26.0
2008,1,75.0,0.0,11.0,0.0,0.0
2008,11,0.0,0.0,25.0,0.0,0.0
2008,8,9.0,0.0,0.0,0.0,44.0
2008,3,0.0,0.0,0.0,0.0,190.0
2008,2,52.0,0.0,0.0,0.0,0.0
2008,8,82.0,0.0,0.0,0.0,0.0
2008,7,0.0,0.0,2.0,0.0,30.0
2008,2,0.0,0.0,3.0,0.0,94.0
2008,4,0.0,0.0,29.0,0.0,0.0
2008,5,0.0,53.0,7.0,0.0,0.0
2008,9,0.0,0.0,54.0,0.0,9.0
2008,7,58.0,0.0,0.0,0.0,0.0
2008,5,0.0,0.0,16.0,0.0,0.0
2008,6,8.0,0.0,0.0,0.0,15.0
2008,7,0.0,0.0,0.0,0.0,47.0
2008,1,5.0,0.0,9.0,0.0,15.0
2008,12,0.0,0.0,139.0,0.0,0.0
2008,12,14.0,0.0,0.0,0.0,25.0
2008,3,15.0,0.0,43.0,0.0,0.0
2008,7,0.0,0.0,34.0,0.0,0.0
2008,3,0.0,132.0,31.0,0.0,0.0
2008,4,0.0,0.0,22.0,0.0,0.0
2008,2,0.0,0.0,18.0,0.0,0.0
2008,12,0.0,23.0,35.0,0.0,0.0
2008,7,21.0,0.0,0.0,0.0,0.0
2008,12,2.0,0.0,47.0,0.0,0.0
2008,11,0.0,0.0,13.0,0.0,110.0
2008,1,0.0,31.0,3.0,0.0,0.0
2008,5,8.0,0.0,0.0,0.0,20.0
2008,12,33.0,0.0,23.0,0.0,0.0
2008,2,0.0,0.0,7.0,0.0,17.0
2008,4,0.0,104.0,0.0,0.0,0.0
2008,2,295.0,0.0,42.0,0.0,0.0
2008,1,0.0,0.0,0.0,42.0,0.0
2008,1,0.0,0.0,0.0,0.0,55.0
2008,10,6.0,0.0,20.0,0.0,0.0
2008,5,6.0,0.0,19.0,0.0,0.0
2008,3,71.0,0.0,0.0,0.0,0.0
2008,8,0.0,13.0,40.0,0.0,0.0
2008,1,21.0,0.0,0.0,0.0,0.0
2008,4,0.0,0.0,20.0,0.0,37.0
2008,12,0.0,0.0,20.0,0.0,0.0
2008,10,0.0,0.0,0.0,0.0,140.0
2008,8,48.0,0.0,0.0,0.0,0.0
2008,7,67.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,30.0,0.0,0.0
2008,2,72.0,0.0,1.0,0.0,0.0
2008,11,0.0,0.0,15.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,109.0
2008,10,30.0,0.0,0.0,0.0,0.0
2008,5,37.0,0.0,0.0,0.0,13.0
2008,4,0.0,0.0,0.0,0.0,53.0
2008,5,0.0,0.0,27.0,0.0,29.0
2008,2,0.0,0.0,12.0,0.0,34.0
2008,6,0.0,0.0,13.0,0.0,6.0
2008,11,18.0,0.0,0.0,0.0,0.0
2008,9,0.0,0.0,15.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0,24.0
2008,7,0.0,0.0,23.0,0.0,0.0
2008,6,49.0,0.0,0.0,0.0,3.0
2008,3,47.0,0.0,17.0,0.0,0.0
2008,5,78.0,0.0,1.0,0.0,27.0
2008,5,5.0,0.0,3.0,0.0,13.0
2008,11,0.0,0.0,21.0,0.0,0.0
2008,2,18.0,0.0,0.0,0.0,49.0
2008,7,6.0,0.0,2.0,0.0,40.0
2008,12,0.0,0.0,4.0,0.0,24.0
2008,11,0.0,0.0,17.0,0.0,0.0
2008,7,8.0,0.0,9.0,0.0,0.0
2008,2,0.0,0.0,0.0,0.0,17.0
2008,12,0.0,0.0,24.0,0.0,6.0
2008,11,10.0,0.0,5.0,0.0,0.0
2008,4,0.0,0.0,0.0,0.0,24.0
2008,8,0.0,0.0,65.0,0.0,0.0
2008,7,0.0,0.0,17.0,0.0,66.0
2008,2,1.0,0.0,0.0,0.0,85.0
2008,9,23.0,0.0,19.0,0.0,0.0
2008,4,0.0,0.0,28.0,0.0,0.0
2008,5,1.0,0.0,0.0,0.0,130.0
2008,6,0.0,0.0,16.0,0.0,69.0
2008,12,0.0,0.0,1.0,0.0,41.0
2008,6,0.0,0.0,20.0,0.0,0.0
2008,11,0.0,0.0,22.0,0.0,0.0
2008,5,0.0,0.0,0.0,0.0,55.0
2008,5,190.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,0.0,0.0,28.0
2008,4,0.0,0.0,39.0,0.0,0.0
2008,10,0.0,0.0,0.0,0.0,41.0
2008,6,49.0,0.0,4.0,0.0,0.0
2008,7,0.0,0.0,1.0,0.0,22.0
2008,12,0.0,0.0,22.0,0.0,0.0
2008,6,54.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,135.0,0.0,0.0
2008,2,52.0,0.0,0.0,0.0,0.0
2008,12,5.0,0.0,29.0,0.0,5.0
2008,1,0.0,0.0,22.0,0.0,0.0
2008,11,0.0,0.0,16.0,0.0,0.0
2008,3,0.0,0.0,52.0,0.0,0.0
2008,6,0.0,0.0,45.0,0.0,0.0
2008,8,0.0,0.0,0.0,0.0,39.0
2008,1,0.0,0.0,33.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,58.0
2008,11,0.0,0.0,53.0,0.0,0.0
2008,8,51.0,0.0,0.0,0.0,0.0
2008,7,0.0,0.0,0.0,0.0,161.0
2008,6,0.0,0.0,0.0,0.0,90.0
2008,5,150.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,8.0,0.0,32.0
2008,4,0.0,0.0,24.0,0.0,0.0
2008,3,0.0,0.0,0.0,0.0,74.0
2008,6,0.0,0.0,0.0,0.0,112.0
2008,3,0.0,0.0,0.0,0.0,18.0
2008,11,20.0,0.0,37.0,0.0,0.0
2008,5,0.0,0.0,0.0,0.0,35.0
2008,7,0.0,0.0,0.0,0.0,16.0
2008,8,23.0,0.0,10.0,0.0,0.0
2008,7,0.0,36.0,0.0,0.0,0.0
2008,7,22.0,0.0,0.0,0.0,0.0
2008,12,2.0,0.0,0.0,0.0,20.0
2008,8,0.0,0.0,152.0,0.0,0.0
2008,11,0.0,0.0,189.0,0.0,23.0
2008,4,4.0,0.0,14.0,0.0,0.0
2008,8,4.0,0.0,13.0,0.0,5.0
2008,1,35.0,0.0,0.0,0.0,0.0
2008,8,0.0,0.0,21.0,0.0,3.0
2008,4,0.0,0.0,4.0,0.0,14.0
2008,4,0.0,0.0,29.0,0.0,0.0
2008,1,0.0,0.0,39.0,0.0,0.0
2008,12,27.0,0.0,4.0,0.0,0.0
2008,6,0.0,0.0,86.0,0.0,0.0
2008,3,38.0,0.0,2.0,0.0,0.0
2008,6,0.0,0.0,14.0,0.0,4.0
2008,11,191.0,0.0,0.0,0.0,0.0
2008,6,0.0,0.0,21.0,0.0,0.0
2008,5,9.0,0.0,4.0,0.0,53.0
2008,12,0.0,20.0,28.0,0.0,13.0
2008,9,0.0,7.0,7.0,0.0,26.0
2008,7,18.0,0.0,0.0,0.0,0.0
2008,2,0.0,0.0,16.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0,28.0
2008,5,20.0,0.0,4.0,0.0,0.0
2008,1,21.0,0.0,0.0,0.0,0.0
2008,1,0.0,0.0,7.0,0.0,31.0
2008,2,0.0,0.0,0.0,0.0,17.0
2008,12,0.0,118.0,19.0,0.0,0.0
2008,2,70.0,0.0,0.0,0.0,0.0
2008,6,0.0,0.0,27.0,0.0,0.0
2008,11,0.0,0.0,32.0,0.0,0.0
